User_id,Product Name,Rating
6778,Sundarban Honey 7,5
7200,Dokra 14,4
6702,Kalonunia 10,3
7310,Gobindobhog 3,4
6875,Himsagar 6,3
6824,Gobindobhog 3,3
7190,Garad Saree 12,4
7183,Sundarban Honey 12,4
6676,Nakshi Kantha Saree 4,3
7031,Patachitra 2,5
6818,Patachitra 12,5
7015,Teracotta 5,3
6890,Gobindobhog 9,3
7046,Patachitra 1,5
7166,Joynagar Moya 10,5
7204,Santiniketan Leather 2,4
6800,Santiniketan Leather 10,5
7130,Gobindobhog 1,5
7059,Sundarban Honey 10,4
7123,Mihidana 1,5
6965,Joynagar Moya 6,3
6956,Madur 2,5
6639,Santipur Tanter Saree 6,5
7233,Gobindobhog 10,5
7270,Santiniketan Leather 9,4
7362,Baluchari Saree 1,4
6651,Himsagar 2,5
7146,Dokra 5,4
7467,Nakshi Kantha Saree 2,3
7174,Kalonunia 2,3
7276,Chau Mask 7,3
7510,Patachitra 4,5
6815,Nakshi Kantha Saree 6,4
6957,Dokra 3,5
7515,Santiniketan Leather 9,3
6822,Sitabhog 9,3
6941,Nakshi Kantha Saree 9,5
7470,Patachitra 13,5
7165,Joynagar Moya 6,3
6739,Himsagar 1,5
7217,Kalonunia 6,3
7394,Joynagar Moya 4,5
6555,Sundarban Honey 13,5
7123,Dokra 12,3
6786,Baluchari Saree 3,4
6840,Santipur Tanter Saree 6,4
7457,Garad Saree 5,3
7349,Chau Mask 7,3
7094,Sundarban Honey 13,5
6849,Sitabhog 3,5
7201,Sitabhog 7,4
6943,Nakshi Kantha Saree 2,4
7054,Himsagar 5,5
6743,Kalonunia 3,5
7321,Fazli 5,3
7157,Santiniketan Leather 7,4
6623,Kalonunia 9,4
6977,Fazli 4,5
6978,Patachitra 2,5
7466,Chau Mask 2,5
7147,Nakshi Kantha Saree 6,4
7167,Joynagar Moya 4,3
7291,Garad Saree 13,3
7493,Fazli 6,4
7298,Kalonunia 4,3
6662,Kalonunia 5,4
7378,Patachitra 8,4
6913,Sitabhog 11,4
6546,Gobindobhog 4,4
7113,Nakshi Kantha Saree 4,5
6638,Santipur Tanter Saree 3,4
6668,Kushmandi Wooden Mask 3,5
7402,Kolkata Rasgulla 4,5
7261,Teracotta 7,5
7300,Sitabhog 3,4
7409,Sitabhog 11,3
7011,Nakshi Kantha Saree 1,5
7059,Kalonunia 6,4
7074,Himsagar 6,3
7030,Teracotta 2,4
7378,Garad Saree 8,5
6688,Patachitra 15,5
6634,Gobindobhog 6,5
6954,Gobindobhog 2,3
6807,Gobindobhog 2,5
7359,Kolkata Rasgulla 9,4
6589,Dokra 7,5
7398,Baluchari Saree 6,5
6898,Nakshi Kantha Saree 19,4
7354,Garad Saree 7,4
7481,Gobindobhog 2,4
7323,Dokra 5,5
7364,Garad Saree 7,3
7527,Sitabhog 3,5
7091,Joynagar Moya 4,3
6579,Kolkata Rasgulla 7,5
7170,Joynagar Moya 7,5
7381,Fazli 8,5
7057,Sitabhog 1,5
7341,Sitabhog 9,3
6782,Kushmandi Wooden Mask 6,3
6903,Santipur Tanter Saree 7,3
6541,Teracotta 3,4
6604,Kushmandi Wooden Mask 4,3
6826,Madur 3,4
6692,Mihidana 2,4
6776,Fazli 1,4
7217,Patachitra 9,5
7187,Kalonunia 2,3
7061,Santipur Tanter Saree 9,5
6934,Sitabhog 8,5
6879,Kolkata Rasgulla 10,5
7014,Santiniketan Leather 7,4
7055,Joynagar Moya 7,3
7025,Joynagar Moya 5,4
7163,Joynagar Moya 5,3
7122,Himsagar 1,5
7047,Garad Saree 8,5
6707,Sundarban Honey 2,3
6963,Nakshi Kantha Saree 6,3
7131,Baluchari Saree 4,5
6684,Dokra 12,3
7192,Baluchari Saree 7,5
7375,Kolkata Rasgulla 1,5
7502,Teracotta 1,3
7502,Sitabhog 4,4
6754,Sundarban Honey 6,4
7226,Dokra 2,5
7327,Nakshi Kantha Saree 19,5
6543,Kushmandi Wooden Mask 4,4
6813,Patachitra 4,5
6713,Fazli 7,4
7344,Santiniketan Leather 8,5
7001,Gobindobhog 8,3
7388,Nakshi Kantha Saree 1,4
7450,Baluchari Saree 8,3
7140,Nakshi Kantha Saree 1,5
6714,Santiniketan Leather 9,5
7131,Kolkata Rasgulla 1,4
7490,Baluchari Saree 10,4
6703,Kalonunia 6,4
6827,Mihidana 7,3
7085,Santiniketan Leather 8,4
6780,Patachitra 10,3
6611,Gobindobhog 11,3
6704,Chau Mask 7,4
7220,Patachitra 17,5
6777,Sitabhog 2,3
7529,Gobindobhog 6,4
6726,Garad Saree 13,3
6993,Kushmandi Wooden Mask 2,5
7075,Sitabhog 7,5
6572,Nakshi Kantha Saree 10,4
6588,Joynagar Moya 3,3
6913,Garad Saree 7,4
6647,Gobindobhog 11,5
7135,Nakshi Kantha Saree 7,5
7155,Gobindobhog 10,4
6655,Kalonunia 7,4
7423,Kalonunia 9,5
6819,Santipur Tanter Saree 10,4
6837,Patachitra 17,3
7081,Garad Saree 7,4
7119,Kolkata Rasgulla 7,4
6920,Teracotta 7,3
7276,Santiniketan Leather 6,4
6641,Patachitra 6,3
7157,Gobindobhog 7,5
7424,Baluchari Saree 6,3
7007,Sitabhog 8,3
7470,Sitabhog 9,5
7099,Nakshi Kantha Saree 10,5
6936,Teracotta 4,4
7525,Sitabhog 5,3
7015,Santipur Tanter Saree 1,3
7115,Santiniketan Leather 9,3
6881,Mihidana 9,4
7117,Garad Saree 6,4
6656,Patachitra 13,5
6724,Gobindobhog 1,5
6763,Madur 2,4
6788,Garad Saree 2,3
7439,Baluchari Saree 5,3
7503,Teracotta 3,4
6820,Fazli 4,5
6962,Santipur Tanter Saree 8,4
7389,Sitabhog 9,4
6609,Kalonunia 4,4
6576,Teracotta 1,5
7035,Kalonunia 6,4
7266,Patachitra 6,5
7357,Himsagar 8,3
6608,Santiniketan Leather 1,4
6646,Gobindobhog 1,3
6709,Mihidana 3,4
7211,Santipur Tanter Saree 5,4
7336,Patachitra 14,3
7263,Kolkata Rasgulla 9,4
6792,Joynagar Moya 3,4
7156,Gobindobhog 10,3
7091,Patachitra 17,3
6931,Dokra 8,5
7438,Sitabhog 4,3
6907,Himsagar 7,5
6946,Gobindobhog 9,5
6575,Sitabhog 3,5
6806,Madur 2,4
6916,Patachitra 10,4
7046,Dokra 9,4
6996,Nakshi Kantha Saree 4,5
6802,Sundarban Honey 5,5
7172,Himsagar 10,4
7522,Gobindobhog 5,4
7258,Santiniketan Leather 7,3
7349,Dokra 9,4
6631,Sundarban Honey 9,4
7534,Mihidana 8,4
7379,Garad Saree 6,3
7236,Nakshi Kantha Saree 13,4
6556,Sitabhog 2,3
7492,Kolkata Rasgulla 6,3
7464,Mihidana 3,3
7218,Garad Saree 1,3
6837,Fazli 9,4
7458,Nakshi Kantha Saree 5,3
6748,Joynagar Moya 9,3
7343,Fazli 5,3
7154,Garad Saree 8,3
6570,Nakshi Kantha Saree 17,5
6703,Santipur Tanter Saree 4,4
7435,Joynagar Moya 9,3
7414,Santiniketan Leather 1,4
7254,Nakshi Kantha Saree 10,4
7304,Garad Saree 7,3
7256,Kushmandi Wooden Mask 3,4
7359,Himsagar 7,5
6981,Sitabhog 8,5
7298,Santiniketan Leather 5,5
6556,Kushmandi Wooden Mask 7,5
7536,Patachitra 4,5
6960,Himsagar 5,4
7102,Patachitra 8,5
7346,Dokra 10,5
6938,Patachitra 8,3
7226,Dokra 7,5
6608,Nakshi Kantha Saree 20,3
7499,Himsagar 9,4
6900,Kolkata Rasgulla 7,5
7495,Kalonunia 10,4
6540,Chau Mask 2,4
7213,Nakshi Kantha Saree 18,3
6809,Sundarban Honey 3,4
6910,Sitabhog 9,5
7464,Kushmandi Wooden Mask 5,5
6586,Sundarban Honey 1,5
6568,Garad Saree 14,4
7288,Kalonunia 1,5
7228,Kushmandi Wooden Mask 4,4
7511,Kushmandi Wooden Mask 10,4
6640,Kushmandi Wooden Mask 1,3
7132,Nakshi Kantha Saree 7,3
7093,Baluchari Saree 7,5
6584,Himsagar 4,5
7260,Madur 1,5
7305,Teracotta 7,4
7483,Sundarban Honey 13,3
6918,Dokra 2,3
6838,Kalonunia 10,4
6653,Nakshi Kantha Saree 12,3
6821,Santiniketan Leather 1,4
7466,Fazli 6,4
6725,Sundarban Honey 11,3
6827,Gobindobhog 11,3
7167,Sitabhog 5,3
7398,Kushmandi Wooden Mask 6,3
7188,Sundarban Honey 6,5
7026,Kushmandi Wooden Mask 6,4
6630,Baluchari Saree 7,4
6785,Santiniketan Leather 7,5
6670,Teracotta 6,3
7406,Santiniketan Leather 4,3
7522,Dokra 5,3
7474,Mihidana 8,4
6829,Gobindobhog 10,5
7072,Fazli 4,3
7465,Garad Saree 9,5
7472,Kalonunia 11,5
7274,Kolkata Rasgulla 3,3
6761,Madur 6,3
7153,Kolkata Rasgulla 5,5
7319,Kalonunia 1,5
7493,Teracotta 6,4
6711,Chau Mask 2,5
7167,Dokra 4,4
6604,Mihidana 2,4
6920,Sitabhog 7,3
7130,Sitabhog 2,5
7160,Sundarban Honey 6,4
6601,Teracotta 8,5
7419,Dokra 7,3
7340,Patachitra 5,3
6935,Dokra 2,4
7123,Dokra 4,4
7106,Santiniketan Leather 4,4
6621,Sitabhog 6,3
7249,Kalonunia 4,5
6825,Nakshi Kantha Saree 6,3
6784,Nakshi Kantha Saree 9,3
7253,Dokra 3,4
7429,Fazli 10,4
7198,Dokra 5,5
6649,Sitabhog 2,3
6869,Fazli 9,4
6687,Sundarban Honey 8,5
6737,Fazli 10,4
6972,Kolkata Rasgulla 7,4
7327,Baluchari Saree 6,4
6873,Himsagar 4,5
7053,Teracotta 7,5
6720,Himsagar 1,4
7492,Garad Saree 13,4
6716,Nakshi Kantha Saree 17,4
7119,Dokra 2,5
7422,Nakshi Kantha Saree 2,5
7166,Fazli 5,5
7151,Joynagar Moya 3,5
7161,Sundarban Honey 11,3
7052,Santipur Tanter Saree 4,4
7418,Mihidana 9,4
6901,Chau Mask 5,5
7147,Joynagar Moya 9,3
7011,Mihidana 3,5
7275,Kushmandi Wooden Mask 6,3
6621,Santipur Tanter Saree 3,3
6842,Kolkata Rasgulla 10,5
6988,Himsagar 7,3
6742,Nakshi Kantha Saree 17,4
7279,Mihidana 10,3
7406,Santipur Tanter Saree 4,3
7347,Garad Saree 8,5
7379,Baluchari Saree 8,4
6851,Garad Saree 8,4
7267,Santipur Tanter Saree 8,4
6624,Joynagar Moya 9,5
6726,Nakshi Kantha Saree 1,5
6726,Nakshi Kantha Saree 2,4
6739,Kushmandi Wooden Mask 3,5
6923,Garad Saree 11,5
6620,Himsagar 6,5
6985,Garad Saree 12,3
7190,Nakshi Kantha Saree 4,3
6767,Nakshi Kantha Saree 20,4
7467,Santipur Tanter Saree 1,3
7340,Sundarban Honey 4,3
6828,Mihidana 11,4
7011,Mihidana 1,4
6696,Santiniketan Leather 5,3
7015,Baluchari Saree 1,3
7051,Patachitra 10,4
6540,Patachitra 11,3
7520,Garad Saree 13,3
7157,Dokra 1,4
6933,Patachitra 9,3
7199,Nakshi Kantha Saree 4,5
7531,Patachitra 14,5
6784,Mihidana 6,3
7431,Chau Mask 2,4
6831,Fazli 9,4
6625,Patachitra 14,4
7202,Chau Mask 3,4
6854,Sundarban Honey 8,3
6575,Teracotta 7,5
7150,Dokra 13,5
7433,Madur 5,5
7232,Santiniketan Leather 1,4
7172,Patachitra 2,3
6989,Baluchari Saree 2,4
6681,Madur 4,5
6951,Sitabhog 1,5
7423,Teracotta 3,3
6788,Baluchari Saree 4,4
7354,Madur 6,3
6818,Mihidana 5,5
6689,Fazli 4,4
6947,Sundarban Honey 7,3
6697,Kushmandi Wooden Mask 2,4
6720,Dokra 4,5
6744,Garad Saree 7,3
7355,Santiniketan Leather 9,4
6778,Gobindobhog 5,3
7024,Patachitra 7,3
7024,Dokra 10,4
6779,Mihidana 4,5
7492,Garad Saree 8,3
7328,Himsagar 3,3
7097,Fazli 4,3
7433,Dokra 11,5
7398,Dokra 5,4
6610,Sitabhog 4,3
6690,Kolkata Rasgulla 6,4
6821,Kushmandi Wooden Mask 2,3
7151,Santipur Tanter Saree 5,5
7534,Gobindobhog 5,5
6590,Patachitra 14,3
7490,Nakshi Kantha Saree 17,3
7461,Teracotta 4,4
7339,Patachitra 7,3
6851,Sundarban Honey 8,4
7345,Fazli 7,3
7249,Mihidana 1,5
6693,Sundarban Honey 8,5
7322,Mihidana 11,4
7536,Sundarban Honey 7,4
7088,Fazli 10,4
7150,Santipur Tanter Saree 9,3
6624,Sitabhog 3,5
6648,Sitabhog 1,4
6940,Santipur Tanter Saree 6,3
7064,Sitabhog 8,3
7435,Mihidana 6,5
6820,Nakshi Kantha Saree 10,4
7293,Gobindobhog 6,4
6833,Kushmandi Wooden Mask 3,5
6920,Baluchari Saree 5,3
7256,Santipur Tanter Saree 10,5
6742,Sundarban Honey 8,5
7063,Santiniketan Leather 10,3
7514,Teracotta 4,4
7004,Baluchari Saree 8,5
6937,Kolkata Rasgulla 1,3
6836,Kalonunia 1,4
7336,Patachitra 9,4
6952,Gobindobhog 9,5
6555,Mihidana 9,4
7469,Sitabhog 4,3
7515,Santipur Tanter Saree 1,3
7054,Patachitra 1,3
6757,Fazli 4,5
7175,Baluchari Saree 1,3
7400,Joynagar Moya 10,5
7451,Sundarban Honey 13,4
7354,Santiniketan Leather 4,4
7505,Sundarban Honey 1,5
6972,Dokra 3,5
7316,Madur 1,5
7050,Baluchari Saree 9,3
6857,Baluchari Saree 3,4
7511,Kalonunia 6,3
7101,Patachitra 16,4
7178,Sundarban Honey 8,4
6640,Santipur Tanter Saree 1,3
7401,Sundarban Honey 13,3
6802,Himsagar 5,5
6624,Teracotta 1,4
6731,Garad Saree 14,5
7517,Chau Mask 2,4
7310,Dokra 12,5
6669,Dokra 8,3
6635,Chau Mask 6,4
6570,Nakshi Kantha Saree 15,5
6897,Patachitra 6,3
7075,Kushmandi Wooden Mask 5,3
7227,Santipur Tanter Saree 9,3
7440,Dokra 12,5
6758,Nakshi Kantha Saree 16,5
7025,Patachitra 6,4
6840,Nakshi Kantha Saree 4,5
6965,Dokra 14,4
6645,Sitabhog 4,4
7488,Sitabhog 6,5
7372,Joynagar Moya 9,5
7214,Teracotta 6,4
7312,Gobindobhog 7,4
6673,Garad Saree 1,3
7449,Santipur Tanter Saree 1,5
6833,Santipur Tanter Saree 7,3
7456,Patachitra 14,3
6686,Kalonunia 8,4
6627,Nakshi Kantha Saree 4,5
6581,Himsagar 4,5
6603,Madur 1,4
7487,Patachitra 12,5
7179,Sitabhog 5,5
7282,Himsagar 7,3
6614,Santipur Tanter Saree 10,4
6816,Chau Mask 3,3
7429,Santipur Tanter Saree 10,4
7076,Gobindobhog 5,4
7336,Sundarban Honey 9,4
7240,Dokra 2,4
6832,Sitabhog 3,3
7214,Mihidana 11,3
7002,Sundarban Honey 8,3
7416,Patachitra 11,3
6718,Madur 7,4
7031,Kolkata Rasgulla 6,4
7369,Madur 5,4
7032,Himsagar 2,4
7035,Nakshi Kantha Saree 19,5
7385,Nakshi Kantha Saree 20,5
6644,Himsagar 7,3
6804,Mihidana 4,4
7212,Kushmandi Wooden Mask 6,4
7509,Gobindobhog 9,5
6867,Kushmandi Wooden Mask 10,5
7229,Santipur Tanter Saree 1,3
6611,Sundarban Honey 9,4
6838,Teracotta 3,3
7188,Santipur Tanter Saree 7,4
6641,Patachitra 10,3
7084,Kalonunia 5,5
6870,Kolkata Rasgulla 2,4
6539,Patachitra 8,4
6754,Dokra 14,3
7213,Garad Saree 10,3
7535,Santiniketan Leather 10,5
7243,Santiniketan Leather 3,3
7088,Sundarban Honey 14,4
6988,Dokra 11,4
6953,Nakshi Kantha Saree 19,4
6925,Himsagar 1,5
6547,Chau Mask 8,5
6672,Santiniketan Leather 8,3
7383,Mihidana 10,4
6708,Sundarban Honey 13,3
6823,Kalonunia 6,4
7387,Mihidana 5,3
6581,Sitabhog 1,4
7006,Fazli 4,3
7527,Fazli 10,5
6834,Patachitra 11,5
6565,Patachitra 17,4
7165,Himsagar 5,4
7241,Santipur Tanter Saree 1,3
7124,Joynagar Moya 10,4
6569,Kolkata Rasgulla 5,4
7170,Gobindobhog 3,4
7260,Sundarban Honey 5,4
6601,Dokra 10,4
7023,Gobindobhog 6,3
7002,Dokra 14,4
7291,Fazli 9,3
7287,Santiniketan Leather 10,4
6623,Patachitra 1,5
7309,Santipur Tanter Saree 3,3
7135,Chau Mask 1,5
6820,Nakshi Kantha Saree 4,4
7220,Patachitra 6,3
7023,Fazli 5,3
7038,Kalonunia 8,4
6838,Fazli 9,3
6851,Sitabhog 9,4
6638,Sundarban Honey 1,4
7039,Fazli 1,4
6558,Himsagar 9,3
7426,Mihidana 2,4
7317,Kalonunia 10,3
6555,Nakshi Kantha Saree 12,3
7248,Sitabhog 3,4
7071,Dokra 4,3
6647,Mihidana 1,5
7483,Patachitra 12,3
6735,Gobindobhog 2,4
6541,Sitabhog 2,3
7045,Gobindobhog 6,5
6558,Fazli 9,4
6682,Teracotta 7,5
6582,Nakshi Kantha Saree 10,5
7349,Patachitra 8,4
7445,Kalonunia 2,3
7393,Mihidana 8,3
6630,Dokra 14,3
7084,Madur 3,3
7108,Nakshi Kantha Saree 8,3
6959,Mihidana 8,5
6819,Santipur Tanter Saree 7,3
7249,Kushmandi Wooden Mask 3,5
6584,Chau Mask 6,3
7399,Kushmandi Wooden Mask 4,3
7046,Chau Mask 1,3
7139,Sundarban Honey 3,4
7036,Kushmandi Wooden Mask 7,5
6891,Baluchari Saree 1,4
7038,Santipur Tanter Saree 5,5
7322,Sundarban Honey 14,5
7515,Garad Saree 14,5
6692,Gobindobhog 9,4
7232,Patachitra 1,3
7090,Sundarban Honey 11,5
6805,Fazli 6,5
7320,Nakshi Kantha Saree 12,4
7079,Baluchari Saree 3,4
7513,Sitabhog 7,5
6587,Chau Mask 7,5
7232,Sundarban Honey 2,3
6640,Kalonunia 9,4
7052,Kushmandi Wooden Mask 3,5
6744,Garad Saree 4,4
7152,Nakshi Kantha Saree 13,3
6965,Kalonunia 3,3
7195,Dokra 6,4
6691,Sitabhog 9,5
7005,Patachitra 14,4
6551,Kalonunia 5,4
6817,Kolkata Rasgulla 3,3
7375,Santipur Tanter Saree 6,4
6855,Kushmandi Wooden Mask 5,5
6640,Garad Saree 5,3
6587,Garad Saree 5,3
6873,Kushmandi Wooden Mask 11,3
6730,Kolkata Rasgulla 9,4
7163,Patachitra 15,3
7514,Himsagar 9,3
6783,Kolkata Rasgulla 3,4
6983,Mihidana 6,3
7158,Sitabhog 5,3
7523,Garad Saree 1,4
6769,Madur 4,5
6951,Baluchari Saree 8,5
6855,Sundarban Honey 11,3
7468,Garad Saree 9,3
7120,Fazli 5,3
6566,Nakshi Kantha Saree 15,4
6812,Fazli 7,4
6685,Chau Mask 5,3
7346,Baluchari Saree 9,4
6667,Patachitra 17,4
7243,Fazli 3,5
7334,Kushmandi Wooden Mask 4,4
6964,Mihidana 8,4
6712,Sitabhog 9,5
7076,Nakshi Kantha Saree 10,3
7272,Madur 7,5
7113,Kolkata Rasgulla 10,3
6791,Madur 6,5
6568,Nakshi Kantha Saree 4,4
7235,Santipur Tanter Saree 9,5
6543,Patachitra 7,4
7200,Garad Saree 7,5
6900,Mihidana 3,3
6964,Nakshi Kantha Saree 10,3
6890,Chau Mask 1,4
6978,Fazli 1,3
6797,Kolkata Rasgulla 4,4
6796,Patachitra 17,5
6850,Chau Mask 3,4
7385,Himsagar 6,5
7401,Madur 2,5
6652,Baluchari Saree 6,3
7441,Nakshi Kantha Saree 12,5
7247,Baluchari Saree 3,4
7273,Patachitra 2,5
7033,Joynagar Moya 4,3
6834,Nakshi Kantha Saree 11,5
7000,Kolkata Rasgulla 11,5
7511,Sundarban Honey 3,5
6784,Nakshi Kantha Saree 3,3
6557,Santiniketan Leather 4,4
7522,Garad Saree 1,3
7510,Kolkata Rasgulla 2,5
7209,Kolkata Rasgulla 10,5
7247,Himsagar 11,5
6686,Gobindobhog 9,5
7481,Patachitra 1,3
7188,Nakshi Kantha Saree 17,3
7455,Patachitra 10,4
6913,Sundarban Honey 13,5
7050,Kalonunia 8,3
6547,Joynagar Moya 6,5
7048,Kalonunia 1,5
6942,Patachitra 8,5
7305,Patachitra 4,3
6792,Baluchari Saree 2,5
7525,Kushmandi Wooden Mask 1,3
7136,Sundarban Honey 5,5
7068,Santipur Tanter Saree 9,3
7091,Patachitra 5,5
6900,Nakshi Kantha Saree 9,3
7314,Kolkata Rasgulla 10,3
7224,Santiniketan Leather 3,5
6738,Santipur Tanter Saree 10,4
6914,Himsagar 3,3
6614,Nakshi Kantha Saree 17,4
6642,Gobindobhog 2,3
7520,Gobindobhog 6,4
7387,Sundarban Honey 13,3
7353,Baluchari Saree 5,3
6893,Fazli 6,4
7109,Chau Mask 8,5
7166,Nakshi Kantha Saree 20,5
7148,Dokra 9,5
7061,Baluchari Saree 9,3
6594,Santiniketan Leather 10,3
7020,Patachitra 8,5
7508,Kushmandi Wooden Mask 10,5
7511,Kalonunia 8,4
7058,Santipur Tanter Saree 7,5
7066,Sitabhog 11,3
6756,Santiniketan Leather 7,3
6591,Kushmandi Wooden Mask 9,4
7465,Sitabhog 8,5
6769,Gobindobhog 2,4
7359,Kushmandi Wooden Mask 9,5
7531,Teracotta 4,4
7195,Gobindobhog 6,5
6584,Madur 6,3
6774,Mihidana 4,5
6799,Patachitra 3,4
6889,Santiniketan Leather 10,3
6858,Nakshi Kantha Saree 16,5
6559,Santiniketan Leather 1,3
6781,Joynagar Moya 2,5
7101,Dokra 4,3
6734,Santiniketan Leather 9,3
6949,Chau Mask 2,4
6745,Teracotta 2,5
6972,Sundarban Honey 9,3
7427,Himsagar 4,3
6782,Garad Saree 12,5
6985,Sundarban Honey 14,3
6761,Patachitra 1,4
7099,Kolkata Rasgulla 11,5
7399,Dokra 11,3
6555,Joynagar Moya 6,5
6625,Kalonunia 5,5
7433,Nakshi Kantha Saree 2,3
7259,Patachitra 7,4
7328,Kalonunia 7,4
6920,Gobindobhog 7,5
6780,Madur 4,4
6962,Himsagar 10,4
7315,Santipur Tanter Saree 6,3
7491,Joynagar Moya 10,3
6787,Teracotta 3,4
6778,Garad Saree 4,4
6596,Gobindobhog 9,4
6791,Joynagar Moya 1,4
7050,Santipur Tanter Saree 8,4
7446,Mihidana 9,4
7205,Baluchari Saree 3,5
7265,Santiniketan Leather 1,4
6656,Sitabhog 8,5
6873,Patachitra 11,4
7084,Baluchari Saree 3,4
6632,Fazli 4,3
6808,Nakshi Kantha Saree 3,3
7440,Sitabhog 2,4
6546,Dokra 2,5
6742,Madur 4,5
7127,Patachitra 1,3
7233,Mihidana 8,4
7104,Sitabhog 8,5
7212,Kushmandi Wooden Mask 3,4
7528,Fazli 2,3
6670,Mihidana 6,5
7485,Nakshi Kantha Saree 11,3
7427,Garad Saree 6,5
7204,Joynagar Moya 6,3
6970,Garad Saree 2,3
6931,Himsagar 5,4
6702,Joynagar Moya 5,4
7125,Nakshi Kantha Saree 4,4
7132,Nakshi Kantha Saree 2,3
7283,Fazli 2,3
6777,Kushmandi Wooden Mask 5,4
7349,Himsagar 11,5
7205,Santiniketan Leather 8,3
7102,Fazli 10,4
6814,Santipur Tanter Saree 2,4
7209,Mihidana 11,4
6707,Baluchari Saree 4,5
7094,Mihidana 5,3
6991,Nakshi Kantha Saree 15,4
7305,Patachitra 6,3
7296,Nakshi Kantha Saree 15,5
7202,Patachitra 17,5
6995,Patachitra 15,4
6543,Nakshi Kantha Saree 3,3
7377,Fazli 4,4
7327,Fazli 5,4
6640,Kushmandi Wooden Mask 11,3
6815,Dokra 8,5
6913,Santipur Tanter Saree 1,3
7429,Patachitra 7,3
6722,Kalonunia 5,4
7456,Joynagar Moya 4,5
6668,Kolkata Rasgulla 4,5
6671,Sundarban Honey 4,3
6996,Gobindobhog 6,5
7498,Fazli 2,5
6900,Nakshi Kantha Saree 11,5
6858,Sundarban Honey 3,5
7399,Garad Saree 3,5
7484,Joynagar Moya 10,4
7252,Nakshi Kantha Saree 8,5
7516,Kolkata Rasgulla 5,4
7391,Himsagar 8,5
7186,Chau Mask 1,3
7007,Baluchari Saree 3,3
7278,Mihidana 6,3
6883,Himsagar 7,5
7368,Fazli 3,3
6611,Chau Mask 3,5
6658,Madur 8,5
7029,Himsagar 9,3
6608,Baluchari Saree 1,4
6727,Fazli 1,4
6964,Baluchari Saree 6,4
6904,Sitabhog 9,3
6678,Fazli 6,3
7175,Patachitra 16,3
7047,Patachitra 12,5
6944,Santipur Tanter Saree 2,3
7531,Baluchari Saree 7,5
6721,Patachitra 13,5
6852,Santipur Tanter Saree 3,4
7292,Chau Mask 3,4
6958,Gobindobhog 1,4
7014,Santipur Tanter Saree 10,3
7110,Nakshi Kantha Saree 4,4
6852,Kalonunia 3,3
6617,Himsagar 7,5
7265,Kushmandi Wooden Mask 3,5
6884,Himsagar 7,5
7397,Garad Saree 11,3
6642,Nakshi Kantha Saree 13,3
6893,Patachitra 1,5
7105,Garad Saree 13,5
7072,Garad Saree 12,4
6946,Patachitra 17,4
6713,Nakshi Kantha Saree 2,5
7325,Patachitra 13,5
7044,Himsagar 11,3
7492,Patachitra 4,5
7104,Sundarban Honey 8,5
6799,Dokra 7,5
7260,Kolkata Rasgulla 1,5
6836,Santiniketan Leather 6,4
6592,Kushmandi Wooden Mask 5,3
6555,Garad Saree 3,4
6996,Nakshi Kantha Saree 3,4
6876,Kushmandi Wooden Mask 3,3
7043,Kolkata Rasgulla 9,5
7452,Nakshi Kantha Saree 15,4
7314,Sundarban Honey 12,4
6792,Baluchari Saree 7,4
6776,Mihidana 3,3
6961,Joynagar Moya 9,4
7226,Nakshi Kantha Saree 4,4
7187,Dokra 9,5
7097,Patachitra 2,3
6591,Chau Mask 7,4
7164,Joynagar Moya 2,4
6892,Nakshi Kantha Saree 13,4
6966,Dokra 8,5
6930,Mihidana 10,3
7490,Nakshi Kantha Saree 2,4
6753,Santiniketan Leather 2,4
6852,Sundarban Honey 14,3
6737,Madur 4,3
6614,Gobindobhog 6,5
7467,Kolkata Rasgulla 9,4
7014,Garad Saree 10,3
6587,Santipur Tanter Saree 6,3
7402,Himsagar 6,5
7431,Nakshi Kantha Saree 18,5
7339,Mihidana 3,5
6800,Gobindobhog 11,4
6982,Joynagar Moya 4,3
6579,Dokra 6,3
7352,Santipur Tanter Saree 1,3
7098,Patachitra 6,5
7471,Santiniketan Leather 1,3
7295,Nakshi Kantha Saree 17,4
6706,Kalonunia 3,3
7536,Nakshi Kantha Saree 15,3
7534,Dokra 4,4
6732,Santipur Tanter Saree 8,4
6792,Santiniketan Leather 10,3
6842,Nakshi Kantha Saree 20,3
6878,Nakshi Kantha Saree 4,5
7199,Santipur Tanter Saree 10,5
7472,Teracotta 4,4
7162,Kushmandi Wooden Mask 11,3
7135,Nakshi Kantha Saree 16,3
6865,Sundarban Honey 5,4
6815,Sitabhog 3,5
7307,Santiniketan Leather 8,4
7254,Mihidana 8,3
6601,Joynagar Moya 5,5
7532,Teracotta 6,4
7103,Fazli 8,4
7212,Nakshi Kantha Saree 5,5
7061,Kalonunia 7,5
7456,Dokra 8,5
6663,Teracotta 7,4
7516,Himsagar 6,4
6619,Baluchari Saree 7,5
6942,Patachitra 12,5
7036,Nakshi Kantha Saree 12,3
7500,Baluchari Saree 1,5
7460,Dokra 10,3
6656,Mihidana 6,3
7496,Patachitra 9,3
6852,Dokra 3,3
7319,Mihidana 7,4
6899,Santipur Tanter Saree 5,5
7301,Dokra 8,3
6576,Chau Mask 2,3
6880,Santiniketan Leather 9,3
6876,Chau Mask 6,4
7234,Sundarban Honey 12,4
7355,Chau Mask 6,4
7166,Kalonunia 11,3
